scene_id,platform,acquisition_date,orbit_pass,relative_orbit,absolute_orbit,polarization,size_mb,gap_days
S1A_IW_SLC__1SDV_20160602T225002_20160602T225032_011538_0119C9_8B48,Sentinel-1A,2016-06-02 22:50:02+00:00,DESCENDING,91,11538,VV+VH,5122.0,12.0
S1A_IW_SLC__1SDV_20160614T225003_20160614T225032_011713_011F47_C3B4,Sentinel-1A,2016-06-14 22:50:03+00:00,DESCENDING,91,11713,VV+VH,5116.8,12.0
S1A_IW_SLC__1SDV_20160708T225004_20160708T225034_012063_012A7D_A565,Sentinel-1A,2016-07-08 22:50:04+00:00,DESCENDING,91,12063,VV+VH,5145.4,24.0
S1A_IW_SLC__1SDV_20160720T225005_20160720T225034_012238_013024_A2A3,Sentinel-1A,2016-07-20 22:50:05+00:00,DESCENDING,91,12238,VV+VH,5153.4,12.0
S1A_IW_SLC__1SDV_20160801T225005_20160801T225035_012413_0135F3_5ABF,Sentinel-1A,2016-08-01 22:50:05+00:00,DESCENDING,91,12413,VV+VH,5125.4,12.0
S1A_IW_SLC__1SDV_20160813T225006_20160813T225036_012588_013BB5_F519,Sentinel-1A,2016-08-13 22:50:06+00:00,DESCENDING,91,12588,VV+VH,5163.8,12.0
S1A_IW_SLC__1SDV_20160825T225007_20160825T225036_012763_0141A5_AC45,Sentinel-1A,2016-08-25 22:50:07+00:00,DESCENDING,91,12763,VV+VH,5129.5,12.0
S1A_IW_SLC__1SDV_20160906T225007_20160906T225037_012938_014765_E9C6,Sentinel-1A,2016-09-06 22:50:07+00:00,DESCENDING,91,12938,VV+VH,5170.1,12.0
S1A_IW_SLC__1SDV_20160918T225007_20160918T225037_013113_014D16_9F7C,Sentinel-1A,2016-09-18 22:50:07+00:00,DESCENDING,91,13113,VV+VH,5112.5,12.0
S1A_IW_SLC__1SDV_20160930T225008_20160930T225038_013288_0152BE_A311,Sentinel-1A,2016-09-30 22:50:08+00:00,DESCENDING,91,13288,VV+VH,5093.3,12.0
S1A_IW_SLC__1SDV_20161012T225008_20161012T225038_013463_015847_DDB5,Sentinel-1A,2016-10-12 22:50:08+00:00,DESCENDING,91,13463,VV+VH,5075.2,12.0
S1A_IW_SLC__1SDV_20161024T225008_20161024T225038_013638_015DB9_08B6,Sentinel-1A,2016-10-24 22:50:08+00:00,DESCENDING,91,13638,VV+VH,5118.1,12.0
S1A_IW_SLC__1SDV_20161117T225007_20161117T225037_013988_01689D_56F7,Sentinel-1A,2016-11-17 22:50:07+00:00,DESCENDING,91,13988,VV+VH,5111.7,23.0
S1A_IW_SLC__1SDV_20161129T225007_20161129T225037_014163_016E03_BA90,Sentinel-1A,2016-11-29 22:50:07+00:00,DESCENDING,91,14163,VV+VH,5052.7,12.0
S1A_IW_SLC__1SDV_20161211T225007_20161211T225037_014338_017395_8592,Sentinel-1A,2016-12-11 22:50:07+00:00,DESCENDING,91,14338,VV+VH,5055.1,12.0
S1A_IW_SLC__1SDV_20161223T225006_20161223T225036_014513_017909_F198,Sentinel-1A,2016-12-23 22:50:06+00:00,DESCENDING,91,14513,VV+VH,5056.5,11.0
S1A_IW_SLC__1SDV_20170104T225005_20170104T225035_014688_017E5C_4A7C,Sentinel-1A,2017-01-04 22:50:05+00:00,DESCENDING,91,14688,VV+VH,5062.6,11.0
S1A_IW_SLC__1SDV_20170116T225004_20170116T225034_014863_0183C3_1433,Sentinel-1A,2017-01-16 22:50:04+00:00,DESCENDING,91,14863,VV+VH,5105.7,11.0
S1A_IW_SLC__1SDV_20170128T225004_20170128T225034_015038_018923_77E5,Sentinel-1A,2017-01-28 22:50:04+00:00,DESCENDING,91,15038,VV+VH,5052.0,12.0
S1A_IW_SLC__1SDV_20170209T225004_20170209T225034_015213_018E98_941C,Sentinel-1A,2017-02-09 22:50:04+00:00,DESCENDING,91,15213,VV+VH,5039.4,12.0
S1A_IW_SLC__1SDV_20170221T225004_20170221T225034_015388_019405_7B35,Sentinel-1A,2017-02-21 22:50:04+00:00,DESCENDING,91,15388,VV+VH,5075.1,12.0
S1A_IW_SLC__1SDV_20170305T225004_20170305T225034_015563_019950_2AE3,Sentinel-1A,2017-03-05 22:50:04+00:00,DESCENDING,91,15563,VV+VH,5065.4,12.0
S1A_IW_SLC__1SDV_20170317T225004_20170317T225034_015738_019E87_E8C4,Sentinel-1A,2017-03-17 22:50:04+00:00,DESCENDING,91,15738,VV+VH,5179.5,12.0
S1A_IW_SLC__1SDV_20170329T225004_20170329T225034_015913_01A3BD_8DA0,Sentinel-1A,2017-03-29 22:50:04+00:00,DESCENDING,91,15913,VV+VH,5111.0,12.0
S1A_IW_SLC__1SDV_20170410T225005_20170410T225035_016088_01A906_AD77,Sentinel-1A,2017-04-10 22:50:05+00:00,DESCENDING,91,16088,VV+VH,5080.9,12.0
S1A_IW_SLC__1SDV_20170422T225005_20170422T225035_016263_01AE61_6B46,Sentinel-1A,2017-04-22 22:50:05+00:00,DESCENDING,91,16263,VV+VH,5063.1,12.0
S1A_IW_SLC__1SDV_20170504T225006_20170504T225036_016438_01B3A8_AAC4,Sentinel-1A,2017-05-04 22:50:06+00:00,DESCENDING,91,16438,VV+VH,5067.0,12.0
S1A_IW_SLC__1SDV_20170516T225007_20170516T225036_016613_01B904_9D27,Sentinel-1A,2017-05-16 22:50:07+00:00,DESCENDING,91,16613,VV+VH,5077.2,12.0
S1A_IW_SLC__1SDV_20170528T225007_20170528T225037_016788_01BE66_5383,Sentinel-1A,2017-05-28 22:50:07+00:00,DESCENDING,91,16788,VV+VH,5093.7,12.0
S1A_IW_SLC__1SDV_20170609T225008_20170609T225038_016963_01C3D2_D52B,Sentinel-1A,2017-06-09 22:50:08+00:00,DESCENDING,91,16963,VV+VH,5158.5,12.0
S1A_IW_SLC__1SDV_20170621T225009_20170621T225038_017138_01C92F_8591,Sentinel-1A,2017-06-21 22:50:09+00:00,DESCENDING,91,17138,VV+VH,5171.2,12.0
S1A_IW_SLC__1SDV_20170703T225009_20170703T225039_017313_01CE80_8C8B,Sentinel-1A,2017-07-03 22:50:09+00:00,DESCENDING,91,17313,VV+VH,5182.0,12.0
S1A_IW_SLC__1SDV_20170715T225010_20170715T225040_017488_01D3C7_E2DA,Sentinel-1A,2017-07-15 22:50:10+00:00,DESCENDING,91,17488,VV+VH,5168.4,12.0
S1A_IW_SLC__1SDV_20170727T225011_20170727T225041_017663_01D921_74D1,Sentinel-1A,2017-07-27 22:50:11+00:00,DESCENDING,91,17663,VV+VH,5141.1,12.0
S1A_IW_SLC__1SDV_20170808T225011_20170808T225041_017838_01DE7C_9692,Sentinel-1A,2017-08-08 22:50:11+00:00,DESCENDING,91,17838,VV+VH,5128.5,12.0
S1A_IW_SLC__1SDV_20170820T225012_20170820T225042_018013_01E3C8_C7C6,Sentinel-1A,2017-08-20 22:50:12+00:00,DESCENDING,91,18013,VV+VH,5135.7,12.0
S1A_IW_SLC__1SDV_20170901T225012_20170901T225042_018188_01E90B_B335,Sentinel-1A,2017-09-01 22:50:12+00:00,DESCENDING,91,18188,VV+VH,5136.6,12.0
S1A_IW_SLC__1SDV_20170913T225013_20170913T225043_018363_01EE82_1AF7,Sentinel-1A,2017-09-13 22:50:13+00:00,DESCENDING,91,18363,VV+VH,5131.8,12.0
S1A_IW_SLC__1SDV_20171007T225013_20171007T225043_018713_01F930_1577,Sentinel-1A,2017-10-07 22:50:13+00:00,DESCENDING,91,18713,VV+VH,5171.4,24.0
S1A_IW_SLC__1SDV_20171031T225014_20171031T225044_019063_0203E5_8F73,Sentinel-1A,2017-10-31 22:50:14+00:00,DESCENDING,91,19063,VV+VH,5090.6,24.0
S1A_IW_SLC__1SDV_20171112T225013_20171112T225043_019238_02094F_3F40,Sentinel-1A,2017-11-12 22:50:13+00:00,DESCENDING,91,19238,VV+VH,5111.4,11.0
S1A_IW_SLC__1SDV_20171124T225013_20171124T225043_019413_020ED6_7EFE,Sentinel-1A,2017-11-24 22:50:13+00:00,DESCENDING,91,19413,VV+VH,5086.0,12.0
S1A_IW_SLC__1SDV_20171206T225012_20171206T225042_019588_02144D_B16E,Sentinel-1A,2017-12-06 22:50:12+00:00,DESCENDING,91,19588,VV+VH,5077.6,11.0
S1A_IW_SLC__1SDV_20171218T225012_20171218T225042_019763_0219C1_6105,Sentinel-1A,2017-12-18 22:50:12+00:00,DESCENDING,91,19763,VV+VH,5021.1,12.0
S1A_IW_SLC__1SDV_20171230T225012_20171230T225041_019938_021F2F_D090,Sentinel-1A,2017-12-30 22:50:12+00:00,DESCENDING,91,19938,VV+VH,5077.0,12.0
S1A_IW_SLC__1SDV_20180111T225011_20180111T225041_020113_0224B9_D2DD,Sentinel-1A,2018-01-11 22:50:11+00:00,DESCENDING,91,20113,VV+VH,5053.3,11.0
S1A_IW_SLC__1SDV_20180123T225011_20180123T225041_020288_022A46_60E9,Sentinel-1A,2018-01-23 22:50:11+00:00,DESCENDING,91,20288,VV+VH,5081.8,12.0
S1A_IW_SLC__1SDV_20180204T225011_20180204T225040_020463_022FDB_592B,Sentinel-1A,2018-02-04 22:50:11+00:00,DESCENDING,91,20463,VV+VH,5020.9,12.0
S1A_IW_SLC__1SDV_20180216T225010_20180216T225040_020638_023570_9642,Sentinel-1A,2018-02-16 22:50:10+00:00,DESCENDING,91,20638,VV+VH,5061.5,11.0
S1A_IW_SLC__1SDV_20180228T225010_20180228T225040_020813_023AFF_9500,Sentinel-1A,2018-02-28 22:50:10+00:00,DESCENDING,91,20813,VV+VH,5104.4,12.0
S1A_IW_SLC__1SDV_20180312T225010_20180312T225040_020988_024088_5E8B,Sentinel-1A,2018-03-12 22:50:10+00:00,DESCENDING,91,20988,VV+VH,5106.3,12.0
S1A_IW_SLC__1SDV_20180324T225011_20180324T225040_021163_024617_5E84,Sentinel-1A,2018-03-24 22:50:11+00:00,DESCENDING,91,21163,VV+VH,5114.0,12.0
S1A_IW_SLC__1SDV_20180405T225011_20180405T225041_021338_024B91_688A,Sentinel-1A,2018-04-05 22:50:11+00:00,DESCENDING,91,21338,VV+VH,5075.0,12.0
S1A_IW_SLC__1SDV_20180417T225011_20180417T225041_021513_025112_DE49,Sentinel-1A,2018-04-17 22:50:11+00:00,DESCENDING,91,21513,VV+VH,5077.0,12.0
S1A_IW_SLC__1SDV_20180429T225012_20180429T225042_021688_025688_9EDA,Sentinel-1A,2018-04-29 22:50:12+00:00,DESCENDING,91,21688,VV+VH,5127.1,12.0
S1A_IW_SLC__1SDV_20180511T225013_20180511T225042_021863_025C1F_BDEB,Sentinel-1A,2018-05-11 22:50:13+00:00,DESCENDING,91,21863,VV+VH,5127.4,12.0
S1A_IW_SLC__1SDV_20180523T225013_20180523T225043_022038_0261AD_5E51,Sentinel-1A,2018-05-23 22:50:13+00:00,DESCENDING,91,22038,VV+VH,5108.9,12.0
S1A_IW_SLC__1SDV_20180604T225014_20180604T225044_022213_026737_62A9,Sentinel-1A,2018-06-04 22:50:14+00:00,DESCENDING,91,22213,VV+VH,5131.6,12.0
S1A_IW_SLC__1SDV_20180616T225015_20180616T225045_022388_026C9A_C545,Sentinel-1A,2018-06-16 22:50:15+00:00,DESCENDING,91,22388,VV+VH,5151.3,12.0
S1A_IW_SLC__1SDV_20180628T225015_20180628T225045_022563_0271B4_0BE3,Sentinel-1A,2018-06-28 22:50:15+00:00,DESCENDING,91,22563,VV+VH,5128.9,12.0
S1A_IW_SLC__1SDV_20180710T225016_20180710T225046_022738_0276E0_1E15,Sentinel-1A,2018-07-10 22:50:16+00:00,DESCENDING,91,22738,VV+VH,5155.4,12.0
S1A_IW_SLC__1SDV_20180722T225017_20180722T225047_022913_027C51_78F4,Sentinel-1A,2018-07-22 22:50:17+00:00,DESCENDING,91,22913,VV+VH,5144.8,12.0
S1A_IW_SLC__1SDV_20180803T225017_20180803T225047_023088_0281CE_6FBA,Sentinel-1A,2018-08-03 22:50:17+00:00,DESCENDING,91,23088,VV+VH,5177.9,12.0
S1A_IW_SLC__1SDV_20180815T225018_20180815T225048_023263_028771_A686,Sentinel-1A,2018-08-15 22:50:18+00:00,DESCENDING,91,23263,VV+VH,5158.1,12.0
S1B_IW_SLC__1SDV_20180821T224928_20180821T224956_012367_016CCC_22E1,Sentinel-1B,2018-08-21 22:49:28+00:00,DESCENDING,91,12367,VV+VH,4762.0,5.0
S1A_IW_SLC__1SDV_20180827T225019_20180827T225049_023438_028D0F_CC99,Sentinel-1A,2018-08-27 22:50:19+00:00,DESCENDING,91,23438,VV+VH,5147.6,6.0
S1A_IW_SLC__1SDV_20180908T225019_20180908T225049_023613_0292A9_D359,Sentinel-1A,2018-09-08 22:50:19+00:00,DESCENDING,91,23613,VV+VH,5099.7,12.0
S1A_IW_SLC__1SDV_20180920T225020_20180920T225050_023788_02984B_EA0F,Sentinel-1A,2018-09-20 22:50:20+00:00,DESCENDING,91,23788,VV+VH,5140.9,12.0
S1A_IW_SLC__1SDV_20181002T225020_20181002T225050_023963_029E00_5018,Sentinel-1A,2018-10-02 22:50:20+00:00,DESCENDING,91,23963,VV+VH,5098.7,12.0
S1A_IW_SLC__1SDV_20181026T225020_20181026T225050_024313_02A95A_EA54,Sentinel-1A,2018-10-26 22:50:20+00:00,DESCENDING,91,24313,VV+VH,5145.2,24.0
S1A_IW_SLC__1SDV_20181107T225020_20181107T225050_024488_02AF71_B319,Sentinel-1A,2018-11-07 22:50:20+00:00,DESCENDING,91,24488,VV+VH,5097.1,12.0
S1A_IW_SLC__1SDV_20181119T225020_20181119T225050_024663_02B5E4_CFE2,Sentinel-1A,2018-11-19 22:50:20+00:00,DESCENDING,91,24663,VV+VH,5141.8,12.0
S1A_IW_SLC__1SDV_20181201T225019_20181201T225049_024838_02BC16_5605,Sentinel-1A,2018-12-01 22:50:19+00:00,DESCENDING,91,24838,VV+VH,5114.1,11.0
S1A_IW_SLC__1SDV_20181213T225019_20181213T225049_025013_02C22A_F948,Sentinel-1A,2018-12-13 22:50:19+00:00,DESCENDING,91,25013,VV+VH,5080.8,12.0
S1A_IW_SLC__1SDV_20181225T225019_20181225T225048_025188_02C882_05A4,Sentinel-1A,2018-12-25 22:50:19+00:00,DESCENDING,91,25188,VV+VH,5078.2,12.0
S1A_IW_SLC__1SDV_20190106T225018_20190106T225048_025363_02CED1_F7EF,Sentinel-1A,2019-01-06 22:50:18+00:00,DESCENDING,91,25363,VV+VH,5112.2,11.0
S1A_IW_SLC__1SDV_20190118T225018_20190118T225048_025538_02D522_22D4,Sentinel-1A,2019-01-18 22:50:18+00:00,DESCENDING,91,25538,VV+VH,5086.9,12.0
S1A_IW_SLC__1SDV_20190130T225017_20190130T225047_025713_02DB87_E8AB,Sentinel-1A,2019-01-30 22:50:17+00:00,DESCENDING,91,25713,VV+VH,5083.8,11.0
S1A_IW_SLC__1SDV_20190211T225017_20190211T225047_025888_02E1C5_F264,Sentinel-1A,2019-02-11 22:50:17+00:00,DESCENDING,91,25888,VV+VH,5093.1,12.0
S1A_IW_SLC__1SDV_20190223T225017_20190223T225047_026063_02E802_96BD,Sentinel-1A,2019-02-23 22:50:17+00:00,DESCENDING,91,26063,VV+VH,5065.5,12.0
S1A_IW_SLC__1SDV_20190307T225017_20190307T225047_026238_02EE46_3351,Sentinel-1A,2019-03-07 22:50:17+00:00,DESCENDING,91,26238,VV+VH,5127.2,12.0
S1A_IW_SLC__1SDV_20190319T225017_20190319T225047_026413_02F4C1_5318,Sentinel-1A,2019-03-19 22:50:17+00:00,DESCENDING,91,26413,VV+VH,5117.9,12.0
S1A_IW_SLC__1SDV_20190331T225017_20190331T225047_026588_02FB31_A616,Sentinel-1A,2019-03-31 22:50:17+00:00,DESCENDING,91,26588,VV+VH,5122.5,12.0
S1A_IW_SLC__1SDV_20190412T225017_20190412T225047_026763_030199_72C0,Sentinel-1A,2019-04-12 22:50:17+00:00,DESCENDING,91,26763,VV+VH,5111.6,12.0
S1A_IW_SLC__1SDV_20190424T225018_20190424T225048_026938_0307EB_58EB,Sentinel-1A,2019-04-24 22:50:18+00:00,DESCENDING,91,26938,VV+VH,5091.2,12.0
S1A_IW_SLC__1SDV_20190506T225018_20190506T225048_027113_030E4F_30D5,Sentinel-1A,2019-05-06 22:50:18+00:00,DESCENDING,91,27113,VV+VH,5156.1,12.0
S1A_IW_SLC__1SDV_20190518T225019_20190518T225049_027288_0313C7_D6E8,Sentinel-1A,2019-05-18 22:50:19+00:00,DESCENDING,91,27288,VV+VH,5113.6,12.0
S1A_IW_SLC__1SDV_20190530T225020_20190530T225049_027463_03193A_5F09,Sentinel-1A,2019-05-30 22:50:20+00:00,DESCENDING,91,27463,VV+VH,5175.6,12.0
S1A_IW_SLC__1SDV_20190611T225020_20190611T225050_027638_031E92_162B,Sentinel-1A,2019-06-11 22:50:20+00:00,DESCENDING,91,27638,VV+VH,5151.8,12.0
S1A_IW_SLC__1SDV_20190623T225021_20190623T225051_027813_0323C6_570F,Sentinel-1A,2019-06-23 22:50:21+00:00,DESCENDING,91,27813,VV+VH,5188.2,12.0
S1A_IW_SLC__1SDV_20190717T225023_20190717T225052_028163_032E61_601E,Sentinel-1A,2019-07-17 22:50:23+00:00,DESCENDING,91,28163,VV+VH,5135.9,24.0
S1A_IW_SLC__1SDV_20190729T225023_20190729T225053_028338_0333B9_4331,Sentinel-1A,2019-07-29 22:50:23+00:00,DESCENDING,91,28338,VV+VH,5139.9,12.0
S1A_IW_SLC__1SDV_20190810T225024_20190810T225054_028513_033938_112A,Sentinel-1A,2019-08-10 22:50:24+00:00,DESCENDING,91,28513,VV+VH,5134.4,12.0
S1A_IW_SLC__1SDV_20190822T225025_20190822T225055_028688_033F41_B55D,Sentinel-1A,2019-08-22 22:50:25+00:00,DESCENDING,91,28688,VV+VH,5154.6,12.0
S1A_IW_SLC__1SDV_20190903T225025_20190903T225055_028863_034560_B04F,Sentinel-1A,2019-09-03 22:50:25+00:00,DESCENDING,91,28863,VV+VH,5129.3,12.0
S1A_IW_SLC__1SDV_20190915T225026_20190915T225056_029038_034B75_C34D,Sentinel-1A,2019-09-15 22:50:26+00:00,DESCENDING,91,29038,VV+VH,5138.3,12.0
S1A_IW_SLC__1SDV_20190927T225026_20190927T225056_029213_03516D_575E,Sentinel-1A,2019-09-27 22:50:26+00:00,DESCENDING,91,29213,VV+VH,5092.4,12.0
S1A_IW_SLC__1SDV_20191009T225026_20191009T225056_029388_035774_4236,Sentinel-1A,2019-10-09 22:50:26+00:00,DESCENDING,91,29388,VV+VH,5141.4,12.0
S1A_IW_SLC__1SDV_20191021T225026_20191021T225056_029563_035D7C_1F8D,Sentinel-1A,2019-10-21 22:50:26+00:00,DESCENDING,91,29563,VV+VH,5097.1,12.0
S1A_IW_SLC__1SDV_20191102T225027_20191102T225056_029738_036394_1B59,Sentinel-1A,2019-11-02 22:50:27+00:00,DESCENDING,91,29738,VV+VH,5126.3,12.0
S1A_IW_SLC__1SDV_20191114T225026_20191114T225056_029913_0369B6_DCA7,Sentinel-1A,2019-11-14 22:50:26+00:00,DESCENDING,91,29913,VV+VH,5087.2,11.0
S1A_IW_SLC__1SDV_20191126T225026_20191126T225056_030088_036FCB_741F,Sentinel-1A,2019-11-26 22:50:26+00:00,DESCENDING,91,30088,VV+VH,5071.6,12.0
S1A_IW_SLC__1SDV_20191208T225026_20191208T225055_030263_0375CB_E8C7,Sentinel-1A,2019-12-08 22:50:26+00:00,DESCENDING,91,30263,VV+VH,5003.3,12.0
S1A_IW_SLC__1SDV_20191220T225025_20191220T225055_030438_037BD7_CB55,Sentinel-1A,2019-12-20 22:50:25+00:00,DESCENDING,91,30438,VV+VH,5109.1,11.0
S1A_IW_SLC__1SDV_20200101T225025_20200101T225054_030613_0381E0_3E40,Sentinel-1A,2020-01-01 22:50:25+00:00,DESCENDING,91,30613,VV+VH,5070.5,12.0
S1A_IW_SLC__1SDV_20200113T225024_20200113T225054_030788_0387FD_F601,Sentinel-1A,2020-01-13 22:50:24+00:00,DESCENDING,91,30788,VV+VH,5102.1,11.0
S1A_IW_SLC__1SDV_20200125T225024_20200125T225054_030963_038E28_1020,Sentinel-1A,2020-01-25 22:50:24+00:00,DESCENDING,91,30963,VV+VH,5061.4,12.0
S1A_IW_SLC__1SDV_20200206T225023_20200206T225053_031138_039442_0AED,Sentinel-1A,2020-02-06 22:50:23+00:00,DESCENDING,91,31138,VV+VH,5140.0,11.0
S1A_IW_SLC__1SDV_20200218T225023_20200218T225053_031313_039A4E_9FF5,Sentinel-1A,2020-02-18 22:50:23+00:00,DESCENDING,91,31313,VV+VH,5031.0,12.0
S1A_IW_SLC__1SDV_20200301T225023_20200301T225053_031488_03A050_C211,Sentinel-1A,2020-03-01 22:50:23+00:00,DESCENDING,91,31488,VV+VH,5090.5,12.0
S1A_IW_SLC__1SDV_20200313T225023_20200313T225053_031663_03A665_19B6,Sentinel-1A,2020-03-13 22:50:23+00:00,DESCENDING,91,31663,VV+VH,5069.7,12.0
S1A_IW_SLC__1SDV_20200325T225023_20200325T225053_031838_03AC90_0F8A,Sentinel-1A,2020-03-25 22:50:23+00:00,DESCENDING,91,31838,VV+VH,5125.7,12.0
S1A_IW_SLC__1SDV_20200406T225024_20200406T225053_032013_03B2BA_68FD,Sentinel-1A,2020-04-06 22:50:24+00:00,DESCENDING,91,32013,VV+VH,5105.8,12.0
S1A_IW_SLC__1SDV_20200418T225024_20200418T225054_032188_03B8E2_2FEE,Sentinel-1A,2020-04-18 22:50:24+00:00,DESCENDING,91,32188,VV+VH,5100.3,12.0
S1A_IW_SLC__1SDV_20200430T225025_20200430T225054_032363_03BF08_A0FE,Sentinel-1A,2020-04-30 22:50:25+00:00,DESCENDING,91,32363,VV+VH,5102.1,12.0
S1A_IW_SLC__1SDV_20200512T225025_20200512T225055_032538_03C4C1_E3D4,Sentinel-1A,2020-05-12 22:50:25+00:00,DESCENDING,91,32538,VV+VH,5124.3,12.0
S1A_IW_SLC__1SDV_20200524T225026_20200524T225056_032713_03CA10_B7CE,Sentinel-1A,2020-05-24 22:50:26+00:00,DESCENDING,91,32713,VV+VH,5145.9,12.0
S1A_IW_SLC__1SDV_20200605T225027_20200605T225056_032888_03CF3C_0728,Sentinel-1A,2020-06-05 22:50:27+00:00,DESCENDING,91,32888,VV+VH,5153.4,12.0
S1A_IW_SLC__1SDV_20200617T225027_20200617T225057_033063_03D480_3D1F,Sentinel-1A,2020-06-17 22:50:27+00:00,DESCENDING,91,33063,VV+VH,5130.2,12.0
S1A_IW_SLC__1SDV_20200629T225028_20200629T225058_033238_03D9D2_4301,Sentinel-1A,2020-06-29 22:50:28+00:00,DESCENDING,91,33238,VV+VH,5113.8,12.0
S1A_IW_SLC__1SDV_20200711T225029_20200711T225059_033413_03DF24_47B4,Sentinel-1A,2020-07-11 22:50:29+00:00,DESCENDING,91,33413,VV+VH,5148.0,12.0
S1A_IW_SLC__1SDV_20200723T225030_20200723T225059_033588_03E485_3B48,Sentinel-1A,2020-07-23 22:50:30+00:00,DESCENDING,91,33588,VV+VH,5106.6,12.0
S1A_IW_SLC__1SDV_20200804T225030_20200804T225100_033763_03E9DF_6435,Sentinel-1A,2020-08-04 22:50:30+00:00,DESCENDING,91,33763,VV+VH,5164.8,12.0
S1A_IW_SLC__1SDV_20200816T225031_20200816T225101_033938_03EFF3_15F1,Sentinel-1A,2020-08-16 22:50:31+00:00,DESCENDING,91,33938,VV+VH,5154.9,12.0
S1A_IW_SLC__1SDV_20200828T225032_20200828T225102_034113_03F620_F7B8,Sentinel-1A,2020-08-28 22:50:32+00:00,DESCENDING,91,34113,VV+VH,5114.9,12.0
S1A_IW_SLC__1SDV_20200909T225032_20200909T225102_034288_03FC3E_1291,Sentinel-1A,2020-09-09 22:50:32+00:00,DESCENDING,91,34288,VV+VH,5145.3,12.0
S1A_IW_SLC__1SDV_20200921T225033_20200921T225102_034463_040284_8BA0,Sentinel-1A,2020-09-21 22:50:33+00:00,DESCENDING,91,34463,VV+VH,5160.2,12.0
S1A_IW_SLC__1SDV_20201003T225033_20201003T225103_034638_0408A5_2D3E,Sentinel-1A,2020-10-03 22:50:33+00:00,DESCENDING,91,34638,VV+VH,5128.1,12.0
S1A_IW_SLC__1SDV_20201015T225033_20201015T225103_034813_040EBA_B7AD,Sentinel-1A,2020-10-15 22:50:33+00:00,DESCENDING,91,34813,VV+VH,5161.4,12.0
S1A_IW_SLC__1SDV_20201027T225033_20201027T225103_034988_0414C6_FF0B,Sentinel-1A,2020-10-27 22:50:33+00:00,DESCENDING,91,34988,VV+VH,5114.0,12.0
S1B_IW_SLC__1SDV_20201102T225002_20201102T225032_024092_02DCC9_8C13,Sentinel-1B,2020-11-02 22:50:02+00:00,DESCENDING,91,24092,VV+VH,5101.3,5.0
S1A_IW_SLC__1SDV_20201108T225033_20201108T225103_035163_041ACA_3B6D,Sentinel-1A,2020-11-08 22:50:33+00:00,DESCENDING,91,35163,VV+VH,5074.9,6.0
S1A_IW_SLC__1SDV_20201120T225033_20201120T225102_035338_0420E4_4139,Sentinel-1A,2020-11-20 22:50:33+00:00,DESCENDING,91,35338,VV+VH,5094.2,12.0
S1A_IW_SLC__1SDV_20201202T225032_20201202T225102_035513_0426F1_6135,Sentinel-1A,2020-12-02 22:50:32+00:00,DESCENDING,91,35513,VV+VH,5049.2,11.0
S1A_IW_SLC__1SDV_20201214T225032_20201214T225101_035688_042CF3_9F1C,Sentinel-1A,2020-12-14 22:50:32+00:00,DESCENDING,91,35688,VV+VH,5050.7,12.0
S1A_IW_SLC__1SDV_20201226T225031_20201226T225101_035863_043307_38CE,Sentinel-1A,2020-12-26 22:50:31+00:00,DESCENDING,91,35863,VV+VH,4868.8,11.0
S1A_IW_SLC__1SDV_20210107T225030_20210107T225100_036038_043919_6CA1,Sentinel-1A,2021-01-07 22:50:30+00:00,DESCENDING,91,36038,VV+VH,4802.7,11.0
S1A_IW_SLC__1SDV_20210131T225030_20210131T225059_036388_04454E_0EE4,Sentinel-1A,2021-01-31 22:50:30+00:00,DESCENDING,91,36388,VV+VH,4875.2,24.0
S1A_IW_SLC__1SDV_20210212T225029_20210212T225059_036563_044B62_672C,Sentinel-1A,2021-02-12 22:50:29+00:00,DESCENDING,91,36563,VV+VH,4843.8,11.0
S1A_IW_SLC__1SDV_20210224T225029_20210224T225059_036738_045179_4FDE,Sentinel-1A,2021-02-24 22:50:29+00:00,DESCENDING,91,36738,VV+VH,4872.1,12.0
S1A_IW_SLC__1SDV_20210308T225029_20210308T225059_036913_045794_0FE4,Sentinel-1A,2021-03-08 22:50:29+00:00,DESCENDING,91,36913,VV+VH,4887.4,12.0
S1A_IW_SLC__1SDV_20210320T225029_20210320T225059_037088_045DB4_C533,Sentinel-1A,2021-03-20 22:50:29+00:00,DESCENDING,91,37088,VV+VH,4907.8,12.0
S1A_IW_SLC__1SDV_20210401T225029_20210401T225059_037263_0463BB_A05E,Sentinel-1A,2021-04-01 22:50:29+00:00,DESCENDING,91,37263,VV+VH,4869.9,12.0
S1A_IW_SLC__1SDV_20210413T225030_20210413T225100_037438_0469C9_12BF,Sentinel-1A,2021-04-13 22:50:30+00:00,DESCENDING,91,37438,VV+VH,4889.6,12.0
S1A_IW_SLC__1SDV_20210425T225030_20210425T225100_037613_046FD2_48CD,Sentinel-1A,2021-04-25 22:50:30+00:00,DESCENDING,91,37613,VV+VH,4944.1,12.0
S1A_IW_SLC__1SDV_20210507T225031_20210507T225101_037788_0475C1_8066,Sentinel-1A,2021-05-07 22:50:31+00:00,DESCENDING,91,37788,VV+VH,4897.4,12.0
S1A_IW_SLC__1SDV_20210519T225031_20210519T225101_037963_047B0F_855F,Sentinel-1A,2021-05-19 22:50:31+00:00,DESCENDING,91,37963,VV+VH,4938.3,12.0
